rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
618,Java,apache-log4j-poc,11,801,Java,https://github.com/y35uishere/apache-log4j-poc,y35uishere,0,2021-12-09T15:35:07Z,Apache Log4j 远程代码执行
619,Java,jv-work-with-file,4,819,Java,https://github.com/mate-academy/jv-work-with-file,mate-academy,0,2023-03-26T10:17:37Z,
620,Java,spring-cloud-study,734,801,Java,https://github.com/moshowgame/spring-cloud-study,moshowgame,1,2022-07-02T02:22:16Z,SpringBootLearning，SpringCloudStudy，学习SpringBoot2/SpringCloud2的项目，包含Eureka/Zuul/JPA/Mybatis Plus/Feign/WebSocket/JMS/POI-TL/Redis Cache/UDP/SecurityJWT/elasticSearch/Drools
621,Java,m1-t12-debug,2,816,Java,https://github.com/PraktikumJava/m1-t12-debug,PraktikumJava,0,2021-08-31T06:47:02Z,
622,Java,Algorithms,2764,801,Java,https://github.com/pedrovgs/Algorithms,pedrovgs,2,2023-03-23T16:31:01Z,Solutions for some common algorithm problems written in Java.
623,Java,Android-Material-Examples,2841,800,Java,https://github.com/saulmm/Android-Material-Examples,saulmm,5,2016-04-19T09:14:57Z,[Deprecated] Little bites of Material Design
624,Java,android-open-project-demo,950,797,Java,https://github.com/android-cn/android-open-project-demo,android-cn,1,2016-06-29T02:23:48Z,"Demo of android open source project, 微信公众号:codekk, 网站:"
625,Java,aeron,6412,799,Java,https://github.com/real-logic/aeron,real-logic,18,2023-03-27T03:05:11Z,"Efficient reliable UDP unicast, UDP multicast, and IPC message transport"
626,Java,ExpandableTextView,4024,798,Java,https://github.com/Manabu-GT/ExpandableTextView,Manabu-GT,40,2022-07-17T19:55:46Z,Android's TextView that can expand/collapse like the Google Play's app description
627,Java,paho.mqtt.android,2634,797,Java,https://github.com/eclipse/paho.mqtt.android,eclipse,220,2022-12-08T10:48:50Z,MQTT Android
628,Java,binance-java-api,192,797,Java,https://github.com/joaopsilva/binance-java-api,joaopsilva,29,2021-11-07T00:40:28Z,"binance-java-api is a lightweight Java library for the Binance API, supporting synchronous and asynchronous requests, as well as event streaming using WebSockets."
629,Java,leetcode,3143,795,Java,https://github.com/gouthampradhan/leetcode,gouthampradhan,1,2021-11-11T06:55:44Z,Leetcode solutions
630,Java,KJFrameForAndroid,1945,795,Java,https://github.com/kymjs/KJFrameForAndroid,kymjs,16,2022-04-08T09:25:36Z,"An Android library and includes ActivityFrame, KJHttp, KJBitmap, KJDataBase. KJFrameForAndroid is designed to wrap complexity of the Android native SDK and keep things simple."
631,Java,Robust,4297,793,Java,https://github.com/Meituan-Dianping/Robust,Meituan-Dianping,151,2022-04-27T10:11:34Z,Robust is an Android HotFix solution with high compatibility and high stability. Robust can fix bugs immediately without a reboot.
632,Java,armeria,4175,792,Java,https://github.com/line/armeria,line,473,2023-03-27T11:12:55Z,"Your go-to microservice framework for any situation, from the creator of Netty et al. You can build any type of microservice leveraging your favorite technologies,  including gRPC, Thrift, Kotlin, Retrofit, Reactive Streams, Spring Boot and Dropwizard."
633,Java,ssm-demo,1741,791,Java,https://github.com/ZHENFENG13/ssm-demo,ZHENFENG13,18,2019-02-14T06:43:32Z,:banana:Spring+SpringMVC+Mybatis+easyUI实现简单的后台管理系统
634,Java,ureport,1738,789,Java,https://github.com/youseries/ureport,youseries,170,2023-02-10T08:04:59Z,"UReport2 is a high-performance pure Java report engine based on Spring architecture, where complex Chinese-style statements and reports can be prepared by iterating over cells."
635,Java,DevOpsNotes,56,794,Java,https://github.com/onlineTrainingguy/DevOpsNotes,onlineTrainingguy,0,2022-08-18T07:34:18Z,It contains Devops related Notes
636,Java,react-native-picker,1730,787,Java,https://github.com/beefe/react-native-picker,beefe,177,2022-05-29T03:52:37Z,A Native Picker with high performance.
637,Java,OpenID-Connect-Java-Spring-Server,1430,788,Java,https://github.com/mitreid-connect/OpenID-Connect-Java-Spring-Server,mitreid-connect,210,2022-11-16T11:36:43Z,An OpenID Connect reference implementation in Java on the Spring platform.
638,Java,addressbook,88,793,Java,https://github.com/vaadin/addressbook,vaadin,5,2022-12-01T13:43:59Z,Simple Addressbook example application
639,Java,NetGuard,11,785,Java,https://github.com/Gitoffthelawn/NetGuard,Gitoffthelawn,0,2017-07-01T02:49:00Z,No root Android firewall
640,Java,thinking-in-spring-boot-samples,1859,783,Java,https://github.com/mercyblitz/thinking-in-spring-boot-samples,mercyblitz,14,2022-07-27T00:59:47Z,小马哥书籍《Spring Boot 编程思想》示例工程
641,Java,ranger,725,782,Java,https://github.com/apache/ranger,apache,0,2023-03-27T07:28:52Z,"Apache Ranger - To enable, monitor and manage comprehensive data security across the Hadoop platform and beyond"
642,Java,atom,310,783,Java,https://github.com/rybalkinsd/atom,rybalkinsd,5,2022-08-08T19:51:02Z,Java course materials
643,Java,netty-4-user-guide-demos,1659,780,Java,https://github.com/waylau/netty-4-user-guide-demos,waylau,4,2022-03-24T13:53:25Z,Netty demos. （Netty 案例大全）
644,Java,android_packages_apps_Settings,104,779,Java,https://github.com/CyanogenMod/android_packages_apps_Settings,CyanogenMod,0,2019-11-21T01:13:42Z,
645,Java,EasyReport,1638,778,Java,https://github.com/xianrendzw/EasyReport,xianrendzw,53,2023-03-12T14:21:03Z,"A simple and easy to use Web Report System for java.EasyReport是一个简单易用的Web报表工具(支持Hadoop,HBase及各种关系型数据库),它的主要功能是把SQL语句查询出的行列结构转换成HTML表格(Table)，并支持表格的跨行(RowSpan)与跨列(ColSpan)。同时它还支持报表Excel导出、图表显示及固定表头与左边列的功能。"
646,Java,mdrill,1530,778,Java,https://github.com/alibaba/mdrill,alibaba,41,2017-11-08T07:51:04Z,for千亿数据即席分析
647,Java,weibo_android_sdk,636,775,Java,https://github.com/mobileresearch/weibo_android_sdk,mobileresearch,54,2013-11-15T02:35:27Z,sina weibo android sdk
648,Java,cskefu,2284,775,Java,https://github.com/cskefu/cskefu,cskefu,187,2023-03-15T09:11:06Z,🌲 春松客服，开源，免费，智能客服系统，机器人客服
649,Java,sticky-headers-recyclerview,3751,776,Java,https://github.com/timehop/sticky-headers-recyclerview,timehop,73,2018-10-24T21:23:54Z,[UNMAINTAINED] Sticky Headers decorator for Android's RecyclerView
650,Java,BarcodeScanner,970,778,Java,https://github.com/wildabeast/BarcodeScanner,wildabeast,178,2018-12-17T02:52:28Z,Official repository now at [phonegap/phonegap-plugin-barcodescanner](http://github.com/phonegap/phonegap-plugin-barcodescanner).
651,Java,socket.io-client-java,5094,948,Java,https://github.com/socketio/socket.io-client-java,socketio,89,2023-03-20T04:43:25Z,"Full-featured Socket.IO Client Library for Java, which is compatible with Socket.IO v1.0 and later."
652,Java,springboot-seckill,2361,944,Java,https://github.com/zaiyunduan123/springboot-seckill,zaiyunduan123,18,2022-03-06T08:11:00Z,:racehorse:基于SpringBoot + MySQL + Redis + RabbitMQ + Guava开发的高并发商品限时秒杀系统
653,Java,99-problems,3314,944,Java,https://github.com/shekhargulati/99-problems,shekhargulati,5,2020-10-30T07:19:57Z,This is an adaptation of the Ninety-Nine Prolog Problems written by Werner Hett.
654,Java,j2objc,5927,942,Java,https://github.com/google/j2objc,google,55,2023-03-27T00:03:33Z,A Java to iOS Objective-C translation tool and runtime.
655,Java,tdd-by-example,107,952,Java,https://github.com/springframeworkguru/tdd-by-example,springframeworkguru,1,2022-10-19T04:06:03Z,TDD By Example
656,Java,mall4j,3492,941,Java,https://github.com/gz-yami/mall4j,gz-yami,4,2023-03-27T09:58:50Z,⭐️⭐️⭐️ 电商商城 java电商商城系统 PC商城 H5商城 APP商城 Java商城 O2O商城
657,Java,spring-boot-leaning,2096,940,Java,https://github.com/ityouknow/spring-boot-leaning,ityouknow,0,2022-10-19T07:12:01Z,Spring Boot 2.X 最全课程代码
658,Java,fleetman-api-gateway,3,952,Java,https://github.com/fleetman-ci-cd-demo/fleetman-api-gateway,fleetman-ci-cd-demo,0,2022-10-24T14:52:15Z,
659,Java,android-mvvm-architecture,2859,938,Java,https://github.com/janishar/android-mvvm-architecture,janishar,35,2022-12-10T15:37:12Z,"This repository contains a detailed sample app that implements MVVM architecture using Dagger2,  Room, RxJava2, FastAndroidNetworking and PlaceholderView"
660,Java,drill,1786,935,Java,https://github.com/apache/drill,apache,32,2023-03-23T03:01:32Z,Apache Drill is a distributed MPP query layer for self describing data
661,Java,QR-Code-generator,3533,935,Java,https://github.com/nayuki/QR-Code-generator,nayuki,3,2023-03-27T09:24:27Z,"High-quality QR Code generator library in Java, TypeScript/JavaScript, Python, Rust, C++, C."
662,Java,Phoenix,4040,933,Java,https://github.com/Yalantis/Phoenix,Yalantis,11,2022-09-22T09:40:03Z,Phoenix Pull-to-Refresh
663,Java,btrace,5374,932,Java,https://github.com/btraceio/btrace,btraceio,1,2023-03-25T04:00:38Z,"BTrace - a safe, dynamic tracing tool for the Java platform"
664,Java,SpringBoot-Dubbo-Docker-Jenkins,2124,932,Java,https://github.com/bz51/SpringBoot-Dubbo-Docker-Jenkins,bz51,28,2022-11-16T03:27:54Z,基于SpringBoot+Dubbo的微服务框架（借助Docker+Jenkins实现自动化、容器化部署）
665,Java,lite-rx-api-hands-on,991,931,Java,https://github.com/reactor/lite-rx-api-hands-on,reactor,2,2023-01-02T23:16:29Z,Lite Rx API Hands-On with Reactor Core 3
666,Java,github-maven-example,134,930,Java,https://github.com/kevinsawicki/github-maven-example,kevinsawicki,1,2023-01-24T15:16:11Z,Example project using GitHub Maven Plugins
667,Java,java,585,929,Java,https://github.com/pubnub/java,pubnub,3,2023-03-27T08:26:38Z,"PubNub Java-based APIs for core Java, Android"
668,Java,starrocks,4214,927,Java,https://github.com/StarRocks/starrocks,StarRocks,600,2023-03-27T11:58:56Z,"StarRocks is a next-gen sub-second MPP database for full analytics scenarios, including multi-dimensional analytics, real-time analytics and ad-hoc query."
669,Java,DFS-1,0,934,Java,https://github.com/super30admin/DFS-1,super30admin,0,2023-03-24T01:59:05Z,
670,Java,RuoYi-Vue,1562,924,Java,https://github.com/yangzongzhuan/RuoYi-Vue,yangzongzhuan,3,2023-03-18T02:33:13Z,:tada: (RuoYi)官方仓库 基于SpringBoot，Spring Security，JWT，Vue & Element 的前后端分离权限管理系统，同时提供了 Vue3 的版本
671,Java,ByteTCC,2857,923,Java,https://github.com/liuyangming/ByteTCC,liuyangming,100,2022-04-15T13:50:00Z,ByteTCC is a distributed transaction manager based on the TCC(Try/Confirm/Cancel) mechanism. It’s compatible with the JTA specification. User guide: https://github.com/liuyangming/ByteTCC/wiki
672,Java,madecraft-oop,34,927,Java,https://github.com/joonspoon/madecraft-oop,joonspoon,1,2023-02-18T19:40:57Z,Coding exercises for my LinkedIn course: Java Deep Dive
673,Java,spring-cloud,1750,921,Java,https://github.com/yinjihuan/spring-cloud,yinjihuan,4,2020-10-13T13:57:24Z,《Spring Cloud微服务-全栈技术与案例解析》和《Spring Cloud微服务 入门 实战与进阶》配套源码
674,Java,weixin-java-mp-demo,1661,917,Java,https://github.com/binarywang/weixin-java-mp-demo,binarywang,9,2022-08-22T14:38:20Z,基于Spring Boot 和 WxJava 实现的微信公众号Java后端Demo，支持多公众号
675,Java,spring-boot-microservices,1681,916,Java,https://github.com/rohitghatol/spring-boot-microservices,rohitghatol,10,2018-12-17T20:28:10Z,"Spring Boot Template for Micro services Architecture - Show cases how to use Zuul for API Gateway, Spring OAuth 2.0 as Auth Server, Multiple Resource (Web Services) Servers, Angular Web App, Eureka dor registration and Discover and Hystrix for circuit breaker"
676,Java,gulimall-learning,1640,917,Java,https://github.com/NiceSeason/gulimall-learning,NiceSeason,14,2022-07-06T20:54:21Z,2020谷粒商城代码+笔记
677,Java,RandomImage,1311,916,Java,https://github.com/unline2/RandomImage,unline2,1,2020-03-04T10:50:27Z,一个能够获取随机图片的 Api，使用 SpringBoot 构建
678,Java,Cknife,2325,915,Java,https://github.com/Chora10/Cknife,Chora10,22,2020-03-20T09:50:59Z,Cknife
679,Java,fastdfs-client-java,1542,910,Java,https://github.com/happyfish100/fastdfs-client-java,happyfish100,73,2023-01-30T01:27:22Z,FastDFS java client SDK
680,Java,coolweather,476,910,Java,https://github.com/guolindev/coolweather,guolindev,7,2021-09-15T23:38:45Z,酷欧天气是一款基于Android端开源的天气预报软件
681,Java,blog,1467,907,Java,https://github.com/zhisheng17/blog,zhisheng17,9,2022-10-05T18:37:43Z,SpringBoot + Mybatis + thymeleaf 搭建的个人博客 http://www.54tianzhisheng.cn/
682,Java,Microservices-With-Spring-Student-Files,305,908,Java,https://github.com/kennyk65/Microservices-With-Spring-Student-Files,kennyk65,8,2023-03-19T04:26:47Z,Student Files for Microservices with Spring course
683,Java,lab3,0,905,Java,https://github.com/ucsd-cse15l-f22/lab3,ucsd-cse15l-f22,0,2022-10-18T02:55:03Z,
684,Java,otto,5190,907,Java,https://github.com/square/otto,square,13,2018-12-17T16:07:14Z,An enhanced Guava-based event bus with emphasis on Android support.
685,Java,sparkjava-war-example,20,920,Java,https://github.com/kliakos/sparkjava-war-example,kliakos,0,2023-01-31T15:52:18Z,Build war with maven and sparkjava framework
686,Java,jv-storage,2,921,Java,https://github.com/mate-academy/jv-storage,mate-academy,0,2023-03-27T10:59:48Z,
687,Java,opencodez-samples,269,900,Java,https://github.com/pavansolapure/opencodez-samples,pavansolapure,5,2022-12-08T12:21:07Z,"The code repository for Opencodez. Here at this git, we are trying to share code for Java, Python, PHP, Oracle and any new technology we try our hands and feel it can add value."
688,Java,spring-boot,616,900,Java,https://github.com/mkyong/spring-boot,mkyong,3,2022-10-13T05:47:35Z,List of Spring Boot Tutorials
689,Java,PowerJob,5149,898,Java,https://github.com/PowerJob/PowerJob,PowerJob,62,2023-03-26T16:34:45Z,Enterprise job scheduling middleware with distributed computing ability.
690,Java,hadoop-common,15,897,Java,https://github.com/ekoontz/hadoop-common,ekoontz,0,2020-12-19T17:44:22Z,Mirror of Apache Hadoop common
691,Java,spring-music,61,900,Java,https://github.com/scottfrederick/spring-music,scottfrederick,0,2022-05-20T21:40:36Z,A sample application for using database services on Cloud Foundry with Spring Framework.
692,Java,My-Blog,3071,894,Java,https://github.com/ZHENFENG13/My-Blog,ZHENFENG13,7,2022-12-27T06:26:31Z,:palm_tree::octocat:A simple & beautiful blogging system implemented with spring-boot & thymeleaf & mybatis My Blog 是由 SpringBoot + Mybatis + Thymeleaf 等技术实现的 Java 博客系统，页面美观、功能齐全、部署简单及完善的代码，一定会给使用者无与伦比的体验
693,Java,flutter_webview_plugin,1429,896,Java,https://github.com/fluttercommunity/flutter_webview_plugin,fluttercommunity,495,2023-03-15T09:08:26Z,Community WebView Plugin - Allows Flutter to communicate with a native WebView. 
694,Java,react-native-share,3303,892,Java,https://github.com/react-native-share/react-native-share,react-native-share,22,2023-03-15T09:08:14Z,"Social share, sending simple data to other apps."
695,Java,jetcache,3823,892,Java,https://github.com/alibaba/jetcache,alibaba,298,2023-01-18T04:45:02Z,JetCache is a Java cache framework.
696,Java,gecco,2430,890,Java,https://github.com/xtuhcy/gecco,xtuhcy,1,2022-10-23T03:41:45Z,Easy to use lightweight web crawler（易用的轻量化网络爬虫）
697,Java,Notes,1868,888,Java,https://github.com/MiCode/Notes,MiCode,5,2022-11-29T03:39:27Z,小米便签社区开源版（Community edition of XM notepad/MIUI notes)
698,Java,spring-boot-demo,1709,885,Java,https://github.com/roncoo/spring-boot-demo,roncoo,0,2019-01-30T05:54:37Z,Spring Boot的基础教程，由浅入深，一步一步学习Spring Boot，最后学到的不单单是基础！Spring Cloud基础教程请看：https://github.com/roncoo/spring-cloud-demo
